"X0","X1"
"C00134","C00436"
"C00134","C00555"
"C00134","C00986"
"C00134","C01137"
"C00134","C02714"
"C00134","C02723"
"C00134","C03002"
"C00134","C06366"
"C00134","C10497"
"C00134","C15668"
"C00134","C15699"
"C00134","C18172"
"C00134","C18326"
"C00135","C00334"
"C00135","C00386"
"C00135","C00860"
"C00135","C00884"
"C00135","C01152"
"C00135","C01929"
"C00135","C02997"
"C00135","C03277"
"C00135","C05575"
"C00135","C07474"
"C00135","C08262"
"C00135","C16696"
"C00135","C20993"
"C00136","C00246"
"C00136","C00332"
"C00136","C00630"
"C00136","C00877"
"C00136","C01352"
"C00136","C01412"
"C00136","C02527"
"C00136","C05269"
"C00136","C18026"
"C00137","C00191"
"C00137","C00492"
"C00137","C00691"
"C00137","C01177"
"C00137","C01225"
"C00137","C01235"
"C00137","C01613"
"C00137","C03546"
"C00137","C03659"
"C00137","C03660"
"C00137","C03868"
"C00137","C04006"
"C00137","C04197"
"C00140","C00329"
"C00140","C00357"
"C00140","C00446"
"C00140","C00611"
"C00140","C01133"
"C00140","C01674"
"C00140","C04501"
"C00140","C06372"
"C00141","C00183"
"C00141","C00407"
"C00141","C00630"
"C00141","C00671"
"C00141","C01088"
"C00141","C02504"
"C00141","C04039"
"C00141","C04272"
"C00141","C15976"
"C00143","C00239"
"C00143","C00364"
"C00143","C00365"
"C00143","C00415"
"C00143","C00440"
"C00143","C00445"
"C00143","C01352"
"C00143","C02115"
"C00143","C03495"
"C00143","C03997"
"C00143","C10882"
"C00143","C21801"
"C00143","C21802"
"C00144","C00194"
"C00144","C00387"
"C00144","C00394"
"C00144","C00636"
"C00144","C00655"
"C00144","C00942"
"C00144","C01261"
"C00144","C04778"
"C00144","C05775"
"C00144","C06510"
"C00144","C21153"
"C00146","C00548"
"C00146","C01403"
"C00146","C02734"
"C00146","C12486"
"C00146","C16200"
"C00146","C20726"
"C00146","C00156"
"C00147","C00170"
"C00147","C00212"
"C00147","C00262"
"C00147","C00882"
"C00147","C01151"
"C00147","C03089"
"C00147","C03539"
"C00147","C04083"
"C00147","C04188"
"C00147","C07330"
"C00147","C17010"
"C00147","C19771"
"C00147","C20396"
"C00147","C20422"
"C00147","C20773"
"C00147","C21117"
"C00147","C21118"
"C00148","C01157"
"C00148","C01352"
"C00148","C03564"
"C00148","C03912"
"C00148","C19706"
"C00148","C19781"
"C00148","C20563"
"C00149","C00186"
"C00149","C01175"
"C00149","C01352"
"C00149","C02887"
"C00149","C04348"
"C00152","C02362"
"C00152","C02512"
"C00152","C04540"
"C00152","C20631"
"C00153","C00253"
"C00153","C00301"
"C00153","C00455"
"C00153","C02918"
"C00153","C13050"
"C00153","C13051"
"C00153","C20658"
"C00153","C20742"
"C00153","C20784"
"C00154","C00249"
"C00154","C00473"
"C00154","C00477"
"C00154","C00517"
"C00154","C01352"
"C00154","C02588"
"C00154","C02681"
"C00154","C02934"
"C00154","C05272"
"C00154","C20996"
"C00154","C20997"
"C00154","C21072"
"C00154","C21943"
"C00155","C00212"
"C00155","C00320"
"C00155","C00440"
"C00155","C00719"
"C00155","C01026"
"C00155","C01077"
"C00155","C01118"
"C00155","C01817"
"C00155","C02291"
"C00155","C03172"
"C00155","C03173"
"C00155","C03392"
"C00155","C03539"
"C00155","C04144"
"C00155","C04489"
"C00155","C11838"
"C00158","C00311"
"C00158","C00417"
"C00158","C00566"
"C00159","C00206"
"C00159","C00258"
"C00159","C00275"
"C00159","C00392"
"C00159","C00636"
"C00159","C05400"
"C00159","C11544"
"C00159","C21336"
"C00160","C00266"
"C00160","C00988"
"C00160","C05406"
"C00160","C06108"
"C00160","C06755"
"C00163","C00186"
"C00163","C00827"
"C00163","C02876"
"C00163","C03652"
"C00163","C05983"
"C00164","C00207"
"C00164","C00332"
"C00164","C00356"
"C00164","C01061"
"C00164","C01087"
"C00164","C01089"
"C00164","C03197"
"C00164","C03576"
"C00164","C03656"
"C00164","C05231"
"C00164","C06144"
"C00164","C11497"
"C00166","C00331"
"C00166","C00601"
"C00166","C00940"
"C00166","C02265"
"C00166","C02763"
"C00166","C05607"
"C00166","C20653"
"C00166","C20940"
"C00166","C21087"
"C00167","C00190"
"C00167","C00523"
"C00167","C00535"
"C00167","C00617"
"C00167","C00777"
"C00167","C01514"
"C00167","C01516"
"C00167","C01623"
"C00167","C02330"
"C00167","C03515"
"C00167","C04373"
"C00167","C04900"
"C00167","C05141"
"C00167","C05385"
"C00167","C05503"
"C00167","C05504"
"C00167","C06174"
"C00167","C07490"
"C00167","C08537"
"C00167","C08540"
"C00167","C10023"
"C00167","C10025"
"C00167","C11061"
"C00167","C11134"
"C00167","C11135"
"C00167","C11136"
"C00167","C11173"
"C00167","C11376"
"C00167","C12632"
"C00167","C12643"
"C00167","C14869"
"C00167","C16155"
"C00167","C16373"
"C00167","C16577"
"C00167","C16578"
"C00167","C16643"
"C00167","C19574"
"C00167","C19605"
"C00167","C19606"
"C00167","C19762"
"C00168","C00258"
"C00168","C00266"
"C00168","C00975"
"C00168","C01146"
"C00169","C00327"
"C00169","C00397"
"C00169","C00437"
"C00169","C00438"
"C00169","C00802"
"C00169","C00825"
"C00169","C01444"
"C00169","C01563"
"C00169","C01822"
"C00169","C02427"
"C00169","C03112"
"C00169","C05080"
"C00169","C06568"
"C00169","C12476"
"C00169","C15532"
"C00169","C18000"
"C00169","C18001"
"C00169","C20139"
"C00169","C20140"
"C00169","C20684"
"C00169","C20699"
"C00170","C00223"
"C00170","C00263"
"C00170","C00315"
"C00170","C00927"
"C00170","C00986"
"C00170","C01137"
"C00170","C01234"
"C00170","C01672"
"C00170","C01739"
"C00170","C01804"
"C00170","C02926"
"C00170","C02939"
"C00170","C03089"
"C00170","C03375"
"C00170","C04083"
"C00170","C04188"
"C00170","C05324"
"C00170","C11837"
"C00170","C16565"
"C00170","C19787"
"C00170","C20560"
"C00170","C20673"
"C00170","C20677"
"C00170","C21004"
"C00170","C21009"
"C00170","C21010"
"C00170","C21100"
"C00178","C00214"
"C00178","C00672"
"C00178","C00906"
"C00178","C02376"
"C00178","C03088"
"C00178","C05281"
"C00178","C21028"
"C00179","C00223"
"C00179","C00436"
"C00179","C02253"
"C00179","C02726"
"C00179","C03047"
"C00179","C04498"
"C00180","C00261"
"C00180","C00512"
"C00180","C00587"
"C00180","C00596"
"C00180","C00805"
"C00180","C01273"
"C00180","C01586"
"C00180","C04634"
"C00180","C06206"
"C00180","C06321"
"C00180","C06337"
"C00180","C06433"
"C00180","C09814"
"C00180","C09815"
"C00180","C17268"
"C00180","C20645"
"C00180","C00156"
"C00181","C00310"
"C00181","C00379"
"C00181","C02266"
"C00183","C00407"
"C00183","C00671"
"C00183","C02787"
"C00183","C20313"
"C00183","C20962"
"C00183","C20965"
"C00183","C20966"
"C00183","C20967"
"C00184","C00231"
"C00184","C13378"
"C00185","C00221"
"C00185","C01093"
"C00185","C04534"
"C00185","C06219"
"C00186","C00424"
"C00186","C00827"
"C00186","C20781"
"C00187","C00599"
"C00187","C01164"
"C00187","C01802"
"C00187","C01953"
"C00187","C02373"
"C00187","C03594"
"C00187","C05418"
"C00187","C05500"
"C00187","C05502"
"C00187","C13550"
"C00187","C15992"
"C00187","C18043"
"C00188","C00820"
"C00188","C01102"
"C00188","C03508"
"C00188","C12147"
"C00188","C20641"
"C00188","C20914"
"C00188","C20915"
"C00188","C20917"
"C00188","C20918"
"C00189","C00219"
"C00189","C00266"
"C00189","C00346"
"C00189","C01233"
"C00189","C03557"
"C00189","C11695"
"C00190","C00371"
"C00190","C00935"
"C00190","C01743"
"C00190","C03300"
"C00190","C03737"
"C00190","C04069"
"C00190","C05623"
"C00190","C08604"
"C00190","C08647"
"C00190","C12637"
"C00190","C15555"
"C00190","C17701"
"C00190","C19773"
"C00190","C19774"
"C00190","C20468"
"C00190","C20489"
"C00190","C20490"
"C00191","C00800"
"C00191","C00905"
"C00191","C02670"
"C00191","C03789"
"C00191","C04900"
"C00191","C05385"
"C00191","C05787"
"C00191","C05791"
"C00191","C11173"
"C00191","C11376"
"C00191","C12632"
"C00191","C20380"
"C00191","C20383"
"C00191","C20890"
"C00193","C00539"
"C00193","C03485"
"C00194","C00536"
"C00194","C00853"
"C00194","C05775"
"C00194","C06510"
"C00194","C21153"
"C00196","C00587"
"C00196","C03666"
"C00196","C04030"
"C00196","C04171"
"C00196","C04480"
"C00196","C05821"
"C00196","C00108"
"C00197","C00236"
"C00197","C00258"
"C00197","C00631"
"C00197","C00988"
"C00197","C01182"
"C00197","C01231"
"C00197","C03232"
"C00197","C11516"
"C00197","C19791"
"C00198","C00221"
"C00198","C00257"
"C00198","C00794"
"C00199","C00231"
"C00199","C00309"
"C00199","C00345"
"C00199","C01068"
"C00199","C01182"
"C00199","C05235"
"C00199","C15556"
"C00199","C21889"
"C00199","C21892"
"C00202","C03113"
"C00203","C13952"
"C00203","C17556"
"C00203","C18060"
"C00203","C20620"
"C00204","C00257"
"C00204","C00514"
"C00204","C00817"
"C00204","C03752"
"C00204","C04349"
"C00204","C04442"
"C00204","C04471"
"C00206","C00275"
"C00206","C00360"
"C00206","C00475"
"C00206","C00738"
"C00206","C01096"
"C00206","C02965"
"C00207","C01845"
"C00207","C01995"
"C00207","C02193"
"C00207","C02659"
"C00207","C06551"
"C00207","C06556"
"C00207","C06559"
"C00207","C06560"
"C00207","C09060"
"C00207","C16143"
"C00207","C16286"
"C00207","C17530"
"C00207","C19707"
"C00208","C00663"
"C00208","C01083"
"C00208","C02130"
"C00208","C02995"
"C00209","C00313"
"C00209","C01179"
"C00209","C01444"
"C00209","C01620"
"C00209","C04732"
"C00209","C19154"
"C00212","C00294"
"C00212","C00620"
"C00212","C01367"
"C00212","C11500"
"C00212","C11501"
"C00213","C00300"
"C00213","C01026"
"C00213","C01043"
"C00214","C00364"
"C00214","C00672"
"C00216","C00309"
"C00216","C00652"
"C00216","C01112"
"C00216","C01187"
"C00217","C00250"
"C00217","C00534"
"C00217","C00647"
"C00217","C00692"
"C00217","C00819"
"C00217","C00916"
"C00217","C01212"
"C00217","C04712"
"C00218","C00227"
"C00218","C00232"
"C00218","C00543"
"C00218","C01046"
"C00218","C01585"
"C00218","C02294"
"C00218","C02721"
"C00218","C02722"
"C00218","C03153"
"C00218","C03576"
"C00218","C03623"
"C00218","C03920"
"C00218","C05583"
"C00218","C05588"
"C00218","C15987"
"C00218","C16608"
"C00218","C16612"
"C00218","C19567"
"C00218","C19569"
"C00218","C20361"
"C00219","C00909"
"C00219","C02249"
"C00219","C04822"
"C00219","C05356"
"C00219","C05956"
"C00219","C05965"
"C00219","C05966"
"C00219","C11695"
"C00219","C14748"
"C00219","C14749"
"C00219","C14770"
"C00219","C14771"
"C00219","C14778"
"C00219","C14820"
"C00219","C14821"
"C00219","C14823"
"C00221","C00252"
"C00221","C00267"
"C00221","C01113"
"C00221","C01172"
"C00221","C01594"
"C00221","C02659"
"C00221","C05394"
"C00221","C08334"
"C00221","C08612"
"C00221","C16827"
"C00221","C18796"
"C00221","C20460"
"C00222","C00383"
"C00222","C00804"
"C00222","C01013"
"C00222","C06614"
"C00222","C06615"
"C00222","C06893"
"C00223","C00315"
"C00223","C00493"
"C00223","C00540"
"C00223","C00811"
"C00223","C02947"
"C00223","C02949"
"C00223","C04498"
"C00223","C05270"
"C00223","C05608"
"C00223","C06561"
"C00223","C08604"
"C00223","C08639"
"C00223","C08725"
"C00223","C12088"
"C00223","C12095"
"C00223","C12208"
"C00223","C12635"
"C00223","C12636"
"C00223","C16312"
"C00223","C16349"
"C00223","C16350"
"C00223","C16351"
"C00223","C17740"
"C00223","C17741"
"C00223","C17742"
"C00223","C17743"
"C00223","C17744"
"C00223","C20677"
"C00223","C21169"
"C00223","C21913"
"C00223","C03582"
"C00224","C01260"
"C00227","C00279"
"C00227","C00565"
"C00227","C00719"
"C00227","C02727"
"C00230","C00440"
"C00230","C00587"
"C00230","C01424"
"C00230","C02236"
"C00230","C02637"
"C00230","C02814"
"C00230","C03223"
"C00230","C03233"
"C00230","C06318"
"C00230","C06672"
"C00230","C21168"
"C00230","C21852"
"C00230","C21853"
"C00230","C00156"
"C00231","C00279"
"C00231","C00310"
"C00231","C05345"
"C00231","C05382"
"C00231","C19674"
"C00232","C00334"
"C00232","C00755"
"C00232","C00989"
"C00232","C01059"
"C00232","C05601"
"C00232","C06201"
"C00232","C15987"
"C00232","C16666"
"C00232","C19631"
"C00233","C02939"
"C00233","C04236"
"C00233","C04411"
"C00233","C15974"
"C00234","C00445"
"C00234","C03838"
"C00234","C04376"
"C00234","C05928"
"C00235","C00341"
"C00235","C00509"
"C00235","C01263"
"C00235","C02006"
"C00235","C02008"
"C00235","C02569"
"C00235","C04290"
"C00235","C06067"
"C00235","C06561"
"C00235","C09315"
"C00235","C13782"
"C00235","C15509"
"C00235","C15510"
"C00235","C16416"
"C00235","C16424"
"C00235","C16426"
"C00235","C16521"
"C00235","C18023"
"C00235","C18024"
"C00235","C18052"
"C00235","C18053"
"C00235","C18083"
"C00235","C19760"
"C00235","C19767"
"C00235","C20045"
"C00235","C20532"
"C00235","C20543"
"C00235","C20545"
"C00235","C20548"
"C00235","C20550"
"C00235","C20554"
"C00235","C20555"
"C00235","C20561"
"C00235","C20563"
"C00235","C20564"
"C00235","C20605"
"C00235","C20630"
"C00235","C20636"
"C00235","C20981"
"C00235","C20982"
"C00235","C20983"
"C00236","C01159"
"C00236","C01231"
"C00239","C00365"
"C00239","C00458"
"C00239","C00705"
"C00239","C00881"
"C00239","C03997"
"C00242","C00330"
"C00242","C00385"
"C00242","C00387"
"C00242","C00620"
"C00242","C00672"
"C00242","C01449"
"C00242","C16675"
"C00243","C00267"
"C00243","C05396"
"C00243","C05403"
"C00243","C06371"
"C00243","C06372"
"C00245","C00506"
"C00245","C00519"
"C00245","C00593"
"C00245","C01616"
"C00245","C01959"
"C00245","C02528"
"C00245","C04483"
"C00245","C05337"
"C00245","C05463"
"C00245","C05465"
"C00245","C05844"
"C00245","C06735"
"C00246","C00332"
"C00246","C01771"
"C00246","C01949"
"C00246","C02445"
"C00246","C02527"
"C00246","C03019"
"C00246","C03634"
"C00246","C06435"
"C00247","C00273"
"C00247","C00794"
"C00247","C01352"
"C00247","C01507"
"C00247","C02888"
"C00248","C00579"
"C00249","C00473"
"C00249","C00517"
"C00249","C01948"
"C00249","C02588"
"C00249","C18218"
"C00250","C00314"
"C00250","C00534"
"C00250","C00847"
"C00250","C00971"
"C00251","C00254"
"C00251","C00885"
"C00251","C01269"
"C00251","C11355"
"C00251","C18054"
"C00251","C20710"
"C00251","C20772"
"C00251","C00108"
"C00251","C00156"
"C00252","C00267"
"C00252","C21655"
"C00252","C21659"
"C00253","C00745"
"C00253","C01004"
"C00253","C01020"
"C00253","C01185"
"C00253","C03003"
"C00253","C03114"
"C00253","C04778"
"C00253","C05380"
"C00253","C06178"
"C00253","C06180"
"C00253","C06181"
"C00253","C10126"
"C00253","C13051"
"C00253","C16671"
"C00253","C16933"
"C00253","C20742"
"C00254","C00826"
"C00254","C01179"
"C00254","C20953"
"C00255","C00474"
"C00255","C01007"
"C00255","C01727"
"C00255","C03114"
"C00255","C04332"
"C00255","C04732"
"C00256","C00546"
"C00256","C00937"
"C00256","C01087"
"C00256","C17205"
"C00256","C19694"
"C00257","C00345"
"C00257","C01062"
"C00257","C06473"
"C00258","C00577"
"C00258","C00631"
"C00258","C00898"
"C00258","C01146"
"C00258","C11544"
"C00258","C19792"
"C00259","C00508"
"C00259","C00532"
"C00259","C01114"
"C00259","C03906"
"C00261","C00556"
"C00261","C00561"
"C00261","C01408"
"C00261","C02137"
"C00261","C03290"
"C00262","C00294"
"C00262","C00385"
"C00262","C00620"
"C00262","C04188"
"C00262","C19787"
"C00263","C00441"
"C00263","C01077"
"C00263","C01102"
"C00263","C01118"
"C00265","C01119"
"C00265","C02059"
"C00265","C02785"
"C00265","C02793"
"C00265","C05849"
"C00266","C00684"
"C00266","C00755"
"C00266","C01380"
"C00266","C01502"
"C00266","C02201"
"C00266","C03826"
"C00266","C04874"
"C00266","C06441"
"C00266","C21065"
"C00266","C21419"
"C00266","C21422"
"C00267","C00668"
"C00267","C00794"
"C00267","C01083"
"C00267","C02336"
"C00268","C00272"
"C00268","C00355"
"C00268","C00632"
"C00268","C00643"
"C00268","C01984"
"C00268","C02953"
"C00268","C03198"
"C00268","C00108"
"C00270","C00645"
"C00270","C03410"
"C00270","C04015"
"C00270","C04016"
"C00270","C04017"
"C00270","C06241"
"C00272","C00355"
"C00272","C00643"
"C00272","C03684"
"C00272","C04244"
"C00272","C06313"
"C00272","C15522"
"C00272","C20807"
"C00275","C00636"
"C00275","C00644"
"C00275","C05345"
"C00275","C21383"
"C00279","C00447"
"C00279","C03393"
"C00279","C03604"
"C00279","C04691"
"C00279","C05345"
"C00279","C05382"
"C00280","C00535"
"C00280","C00674"
"C00280","C01176"
"C00280","C01227"
"C00280","C03772"
"C00280","C04676"
"C00280","C05290"
"C00280","C20144"
"C00280","C20252"
"C00280","C21076"
"C00284","C01847"
"C00284","C21396"
"C00284","C21397"
"C00286","C00299"
"C00286","C00330"
"C00286","C00361"
"C00286","C00362"
"C00286","C00536"
"C00292","C03142"
"C00292","C03764"
"C00292","C04203"
"C00292","C06011"
"C00292","C07565"
"C00292","C20843"
"C00292","C00108"
"C00292","C00568"
"C00294","C00620"
"C00294","C01993"
"C00294","C11631"
"C00295","C00337"
"C00295","C01103"
"C00296","C00323"
"C00296","C00406"
"C00296","C00818"
"C00296","C00852"
"C00296","C00944"
"C00296","C01197"
"C00296","C01359"
"C00296","C02572"
"C00296","C03062"
"C00299","C00361"
"C00299","C00363"
"C00299","C00458"
"C00299","C00459"
"C00299","C00460"
"C00299","C00475"
"C00299","C00526"
"C00299","C00705"
"C00299","C01346"
"C00300","C00581"
"C00300","C00791"
"C00300","C02305"
"C00301","C00620"
"C00301","C01201"
"C00307","C00319"
"C00307","C00588"
"C00307","C03640"
"C00309","C00474"
"C00309","C01904"
"C00310","C00379"
"C00310","C00476"
"C00310","C01904"
"C00311","C00323"
"C00311","C00417"
"C00311","C02927"
"C00311","C05379"
"C00312","C00379"
"C00312","C00532"
"C00312","C00618"
"C00312","C01508"
"C00312","C03291"
"C00312","C06441"
"C00313","C00798"
"C00313","C03401"
"C00313","C04209"
"C00314","C00627"
"C00314","C03996"
"C00314","C06051"
"C00314","C06056"
"C00314","C06257"
"C00315","C00411"
"C00315","C00555"
"C00315","C00750"
"C00315","C00986"
"C00315","C01029"
"C00315","C01137"
"C00315","C05665"
"C00315","C05730"
"C00315","C06366"
"C00315","C15853"
"C00315","C18069"
"C00315","C18172"
"C00315","C21009"
"C00315","C21010"
"C00315","C21169"
"C00315","C21170"
"C00318","C01181"
"C00318","C01944"
"C00318","C02290"
"C00318","C02838"
"C00318","C02990"
"C00318","C04114"
"C00318","C20748"
"C00318","C20749"
"C00318","C20750"
"C00319","C00836"
"C00319","C01352"
"C00319","C01747"
"C00319","C03640"
"C00319","C06124"
"C00320","C00979"
"C00320","C01077"
"C00320","C01755"
"C00320","C01861"
"C00320","C02084"
"C00320","C05824"
"C00320","C11481"
"C00320","C15494"
"C00320","C15495"
"C00322","C00527"
"C00322","C00956"
"C00322","C02220"
"C00322","C02360"
"C00322","C05533"
"C00322","C05662"
"C00323","C00406"
"C00323","C00852"
"C00323","C01197"
"C00323","C01207"
"C00323","C01850"
"C00323","C02927"
"C00323","C03002"
"C00323","C08639"
"C00323","C08725"
"C00323","C10447"
"C00323","C10945"
"C00323","C12137"
"C00323","C12138"
"C00323","C12640"
"C00323","C16297"
"C00323","C16367"
"C00323","C16369"
"C00323","C16371"
"C00323","C16372"
"C00323","C21175"
"C00325","C01222"
"C00325","C02985"
"C00327","C00543"
"C00327","C03406"
"C00327","C03626"
"C00327","C05933"
"C00328","C01252"
"C00328","C02700"
"C00328","C03227"
"C00329","C00352"
"C00329","C01075"
"C00329","C03752"
"C00330","C00362"
"C00330","C00536"
"C00330","C00672"
"C00331","C00954"
"C00331","C02043"
"C00331","C15489"
"C00331","C21289"
"C00332","C00356"
"C00332","C00407"
"C00332","C01144"
"C00332","C05116"
"C00332","C05117"
"C00332","C06181"
"C00332","C06182"
"C00332","C08511"
"C00333","C00558"
"C00333","C00879"
"C00333","C04037"
"C00333","C06430"
"C00333","C15930"
"C00333","C20889"
"C00334","C00555"
"C00334","C00755"
"C00334","C00884"
"C00334","C01035"
"C00334","C02946"
"C00334","C15767"
"C00334","C15987"
"C00334","C16666"
"C00337","C00438"
"C00341","C00448"
"C00341","C01499"
"C00341","C01500"
"C00341","C02344"
"C00341","C02462"
"C00341","C03190"
"C00341","C06074"
"C00341","C06075"
"C00341","C06304"
"C00341","C06305"
"C00341","C06306"
"C00341","C06307"
"C00341","C06308"
"C00341","C09263"
"C00341","C09315"
"C00341","C09839"
"C00341","C09844"
"C00341","C09848"
"C00341","C09849"
"C00341","C09873"
"C00341","C09898"
"C00341","C09900"
"C00341","C11382"
"C00341","C11388"
"C00341","C11389"
"C00341","C11393"
"C00341","C16826"
"C00341","C18012"
"C00341","C20235"
"C00341","C20241"
"C00341","C20242"
"C00341","C20244"
"C00341","C20984"
"C00341","C21001"
"C00341","C21002"
"C00341","C21003"
"C00341","C21203"
"C00341","C21495"
"C00341","C21496"
"C00345","C01218"
"C00345","C01236"
"C00345","C04442"
"C00346","C00517"
"C00346","C00570"
"C00346","C01120"
"C00346","C01210"
"C00346","C03872"
"C00349","C01188"
"C00349","C01205"
"C00352","C00357"
"C00353","C00448"
"C00353","C00544"
"C00353","C00623"
"C00353","C01230"
"C00353","C01414"
"C00353","C03427"
"C00353","C03506"
"C00353","C04145"
"C00353","C04217"
"C00353","C04590"
"C00353","C04638"
"C00353","C05413"
"C00353","C05421"
"C00353","C05427"
"C00353","C06089"
"C00353","C09183"
